1701,11.541
1702,12.002
1703,11.676
1704,11.541
1705,11.777
1706,11.455
1707,12.182
1708,11.900
1709,11.700
1710,11.768
1711,12.000
1712,11.383
1713,11.775
1714,11.716
1715,11.894
1716,11.461
1717,11.691
1718,12.200
1719,11.788
1720,12.272
1721,11.611
1722,12.024
1723,11.501
1724,11.631
1725,11.657
1726,11.657
1727,11.839
1728,11.507
1729,11.956
1730,11.694
1731,11.952
1732,11.843
1733,11.731
1734,11.760
1735,11.783
1736,12.147
1737,12.202
1738,11.834
1739,11.693
1740,11.987
1741,11.696
1742,11.201
1743,11.977
1744,11.677
1745,11.846
1746,11.440
1747,11.490
1748,11.875
1749,11.888
1750,11.882
1751,11.726
1752,12.160
1753,11.819
1754,12.212
1755,12.074
1756,12.121
1757,11.667
1758,12.113
1759,12.052
1760,11.726
1761,11.454
1762,11.754
1763,11.865
1764,11.445
1765,11.640
1766,11.823
1767,11.524
1768,11.811
1771,11.942
1772,11.736
1769,0.0
1773,11.262
1774,11.457
1775,11.815
1776,12.029
1777,12.052
1778,12.489
1779,11.730
1780,12.039
1781,12.560
1782,12.124
1783,11.400
1784,11.794
1785,11.781
1786,12.012
1787,11.548
1788,11.625
1789,11.341
1790,11.511
1791,13.098
1792,11.505
1793,12.149
1794,12.148
1795,12.014
1796,11.860
1797,12.270
1798,11.994
1799,12.063
1800,12.392
1801,11.788
1802,11.952
1803,12.067
1804,11.966
1805,11.994
1806,12.374
1807,11.941
1808,12.790
1809,14.240
1810,12.269
1811,11.768
1812,11.872
1813,12.003
1814,11.947
1815,11.748
1816,11.924
1817,11.777
1818,11.824
1819,12.329
1820,11.778
1821,11.825
1822,11.869
1823,11.948
1824,11.367
1825,13.180
1826,11.582
1827,11.590
1828,11.299
1829,13.520
1830,11.705
1831,11.561
1832,11.937
1833,11.496
1834,11.494
1835,11.948
1836,11.828
1837,11.753
1838,11.671
1839,11.803
1840,11.490
1844,8.440
1845,30.736
1841,0.0
1842,0.0
1849,11.091
1850,8.432
1851,8.927
1846,0.0
1847,0.0
1852,8.895
1853,8.282
1854,15.475
1855,8.990
1856,8.534
1857,8.559
1858,8.753
1859,9.781
1860,8.399
1861,8.441
1862,8.676
1863,8.308
1864,11.078
1865,8.557
1866,9.252
1867,8.427
1868,12.221
1869,8.320
1870,9.109
1871,8.818
1872,23.567
1873,8.595
1874,8.973
1875,20.211
1876,10.396
1877,9.314
1878,8.917
1879,8.989
1880,8.776
1881,9.046
1882,8.682
1883,8.996
1884,8.961
1887,9.006
1888,8.460
1885,0.0
1889,8.920
1890,8.718
1891,9.249
1892,8.650
1893,8.970
1894,8.609
1895,8.891
1896,8.804
1897,8.669
1898,8.826
1899,8.996
1900,8.115
1901,8.518
1902,8.903
1903,11.258
1904,8.962
1905,8.643
1906,8.785
1907,8.533
1908,9.046
1913,8.357
1914,8.499
1909,0.0
1910,0.0
1911,0.0
1915,8.558
1916,8.644
1917,9.012
1918,9.215
1919,9.131
1920,8.319
1921,8.466
1922,8.687
1923,8.775
1924,8.677
1925,8.657
1926,8.723
1927,8.630
1928,8.701
1929,9.025
1930,9.097
1931,8.183
1932,8.677
1933,8.628
1934,8.633
1938,12.590
1939,8.711
1940,8.619
1935,0.0
1936,0.0
1941,8.807
1942,8.221
1943,9.647
1944,8.278
1945,8.453
1946,8.470
1947,8.510
1948,8.455
1949,8.609
1950,8.712
1951,8.645
1952,8.461
1953,8.836
1954,9.332
1955,9.353
1956,8.633
1957,8.362
1958,0.0
1962,8.808
1963,8.692
1964,8.663
1959,0.0
1960,0.0
1965,8.571
1966,8.252
1967,8.522
1968,8.812
1969,9.237
1970,8.290
1971,8.838
1972,8.821
1973,9.456
1974,8.190
1975,8.847
1976,8.415
1977,9.368
1978,8.924
1979,9.128
1980,8.390
1981,8.774
1982,8.420
1983,8.583
1984,18.237
1987,8.638
1988,9.043
1989,8.582
1990,8.524
1991,8.854
1985,0.0
1992,8.684
1993,8.506
1994,8.997
1995,9.128
1996,8.536
1997,14.632
1998,8.503
1999,8.659
2000,8.965
2001,8.771
2002,8.598
2003,8.599
2004,8.648
2005,8.669
2006,8.634
2007,8.652
2008,8.752
2009,8.580
2010,8.453
2011,8.301
2012,8.385
2013,8.787
2014,8.426
2015,8.827
2016,9.207
2017,8.699
2018,8.472
2019,8.486
2020,8.792
2021,8.440
2022,8.687
2023,8.814
2024,8.059
2025,8.876
2026,9.070
2027,8.733
2028,8.360
2029,8.948
2032,8.686
2033,8.748
2034,8.488
2030,0.0
2035,8.707
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2054,0.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,0.0
2097,0.0
2098,0.0
2099,0.0
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
